    id   type Longitude Latitude Elevation
   725   1000 -104.1690 55.3408      0
   726   1000 -104.1747 55.3406      0
   727   1000 -104.1799 55.3404      0
   728   1000 -104.1854 55.3403      0
   729   1000 -104.1696 55.3481      0
   730   1000 -104.1642 55.3436      0
   731   1000 -104.1590 55.3439      0
   732   1000 -104.1570 55.3406      0
   733   1000 -104.1485 55.3423      0
   734   1000 -104.1525 55.3433      0
   735   1000 -104.1555 55.3439      0
   736   1000 -104.1544 55.3467      0
   737   1000 -104.1604 55.3469      0
   738   1000 -104.1594 55.3485      0
   739   1000 -104.1488 55.3476      0
   740   1000 -104.1454 55.3485      0
   741   1000 -104.1491 55.3548      0
   742   1000 -104.1515 55.3514      0
   743   1000 -104.1681 55.3508      0
   744   1000 -104.1565 55.3543      0
   745   1000 -104.1641 55.3544      0
   746   1000 -104.1612 55.3584      0
   747   1000 -104.1534 55.3583      0
   748   1000 -104.1578 55.3618      0
   749   1000 -104.1691 55.3622      0
   750   1000 -104.1700 55.3663      0
   751   1000 -104.1814 55.3643      0
   752   1000 -104.1871 55.3640      0
   753   1000 -104.1909 55.3643      0
   754   1000 -104.1899 55.3596      0
   755   1000 -104.1843 55.3601      0
   756   1000 -104.1700 55.3579      0
   757   1000 -104.1781 55.3571      0
   758   1000 -104.1713 55.3536      0
   759   1000 -104.1772 55.3530      0
   760   1000 -104.1844 55.3562      0
   761   1000 -104.1836 55.3526      0
   762   1000 -104.1871 55.3513      0
   763   1000 -104.1875 55.3481      0
   764   1000 -104.1833 55.3477      0
   765   1000 -104.1810 55.3494      0
   766   1000 -104.1764 55.3481      0
   767   1000 -104.1735 55.3443      0
   768   1000 -104.1804 55.3435      0
   769   1000 -104.1862 55.3437      0
   770   1000 -104.1892 55.3537      0
   771   1000 -104.1892 55.3568      0
   772   1000 -104.1944 55.3576      0
   773   1000 -104.1948 55.3555      0
   774   1000 -104.1961 55.3636      0
   775   1000 -104.2028 55.3609      0
   776   1000 -104.2088 55.3583      0
   777   1000 -104.2047 55.3558      0
   778   1000 -104.1949 55.3482      0
   779   1000 -104.1941 55.3440      0
   780   1000 -104.2021 55.3446      0
   781   1000 -104.2110 55.3446      0
   782   1000 -104.2159 55.3418      0
   783   1000 -104.2255 55.3500      0
   784   1000 -104.2213 55.3529      0
   785   1000 -104.2094 55.3482      0
   786   1000 -104.2082 55.3510      0
   787   1000 -104.2133 55.3548      0
   788   1000 -104.2172 55.3579      0
   789   1000 -104.2254 55.3630      0
   790   1000 -104.2334 55.3610      0
   791   1000 -104.1762 55.3701      0
   792   1000 -104.1740 55.3705      0
   793   1000 -104.1836 55.3685      0
   794   1000 -104.1848 55.3734      0
   795   1000 -104.1844 55.3698      0
   796   1000 -104.1978 55.3731      0
   797   1000 -104.1971 55.3775      0
   798   1000 -104.2088 55.3793      0
   799   1000 -104.2102 55.3727      0
   800   1000 -104.2293 55.3742      0
   801   1000 -104.2309 55.3840      0
   802   1000 -104.2464 55.3778      0
   803   1000 -104.2473 55.3718      0
   804   1000 -104.2620 55.3666      0
   805   1000 -104.2599 55.3600      0
   806   1000 -104.2592 55.3497      0
   807   1000 -104.2585 55.3408      0
   808   1000 -104.3024 55.3389      0
   809   1000 -104.0709 55.3145      0
   810   1000 -104.0696 55.3140      0
   811   1000 -104.0676 55.3149      0
   812   1000 -104.0664 55.3156      0
   813   1000 -104.0632 55.3153      0
   814   1000 -104.0647 55.3137      0
   815   1000 -104.0652 55.3146      0
   816   1000 -104.0669 55.3138      0
   817   1000 -104.0690 55.3125      0
   818   1000 -104.0685 55.3133      0
   819   1000 -104.0618 55.3129      0
   820   1000 -104.0638 55.3121      0
   821   1000 -104.0670 55.3108      0
   822   1000 -104.0643 55.3084      0
   823   1000 -104.0622 55.3110      0
   824   1000 -104.0597 55.3106      0
   825   1000 -104.0585 55.3078      0
   826   1000 -104.0581 55.3139      0
   827   1000 -104.0474 55.3104      0
   828   1000 -104.0366 55.3032      0
   829   1000 -104.0295 55.3036      0
   830   1000 -104.0348 55.3091      0
   831   1000 -104.0356 55.3139      0
   832   1000 -104.0432 55.3145      0
   833   1000 -104.0398 55.3168      0
   834   1000 -104.0361 55.3163      0
   835   1000 -104.0368 55.3185      0
   836   1000 -104.0403 55.3184      0
   837   1000 -104.0443 55.3160      0
   838   1000 -104.0530 55.3151      0
   839   1000 -104.0463 55.3193      0
   840   1000 -104.0520 55.3189      0
   841   1000 -104.0559 55.3182      0
   842   1000 -104.0599 55.3186      0
   843   1000 -104.0649 55.3169      0
   844   1000 -104.0625 55.3189      0
   845   1000 -104.0639 55.3217      0
   846   1000 -104.0598 55.3226      0
   847   1000 -104.0562 55.3224      0
   848   1000 -104.0565 55.3200      0
   849   1000 -104.0532 55.3232      0
   850   1000 -104.0470 55.3229      0
   851   1000 -104.0397 55.3220      0
   852   1000 -104.0416 55.3271      0
   853   1000 -104.0460 55.3268      0
   854   1000 -104.0508 55.3269      0
   855   1000 -104.0562 55.3254      0
   856   1000 -104.0600 55.3255      0
   857   1000 -104.0640 55.3259      0
   858   1000 -104.0706 55.3247      0
   859   1000 -104.0702 55.3209      0
   860   1000 -104.0707 55.3172      0
   861   1000 -104.0679 55.3178      0
   862   1000 -104.0691 55.3159      0
   863   1000 -104.0675 55.3165      0
   864   1000 -104.0734 55.3140      0
   865   1000 -104.0742 55.3154      0
   866   1000 -104.0778 55.3169      0
   867   1000 -104.0759 55.3207      0
   868   1000 -104.0777 55.3248      0
   869   1000 -104.0840 55.3239      0
   870   1000 -104.0916 55.3231      0
   871   1000 -104.0918 55.3197      0
   872   1000 -104.0932 55.3179      0
   873   1000 -104.0858 55.3205      0
   874   1000 -104.0853 55.3164      0
   875   1000 -104.0936 55.3159      0
   876   1000 -104.0933 55.3142      0
   877   1000 -104.0812 55.3151      0
   878   1000 -104.0824 55.3120      0
   879   1000 -104.0884 55.3132      0
   880   1000 -104.0905 55.3099      0
   881   1000 -104.0814 55.3101      0
   882   1000 -104.0712 55.3126      0
   883   1000 -104.0708 55.3113      0
   884   1000 -104.0747 55.3106      0
   885   1000 -104.0744 55.3092      0
   886   1000 -104.0708 55.3073      0
   887   1000 -104.0800 55.3078      0
   888   1000 -104.0817 55.3061      0
   889   1000 -104.0798 55.3051      0
   890   1000 -104.0852 55.3015      0
   891   1000 -104.0887 55.3025      0
   892   1000 -104.0898 55.3074      0
   893   1000 -104.0947 55.3072      0
   894   1000 -104.0942 55.3048      0
   895   1000 -104.0938 55.3014      0
   896   1000 -104.0908 55.2985      0
   897   1000 -104.0968 55.2990      0
   898   1000 -104.1019 55.3018      0
   899   1000 -104.1029 55.3049      0
   900   1000 -104.0991 55.3044      0
   901   1000 -104.0996 55.3068      0
   902   1000 -104.1041 55.3094      0
   903   1000 -104.1000 55.3092      0
   904   1000 -104.0954 55.3095      0
   905   1000 -104.0957 55.3115      0
   906   1000 -104.0992 55.3111      0
   907   1000 -104.1057 55.3137      0
   908   1000 -104.0991 55.3139      0
   909   1000 -104.0965 55.3155      0
   910   1000 -104.1056 55.3156      0
   911   1000 -104.1094 55.3167      0
   912   1000 -104.1047 55.3172      0
   913   1000 -104.0999 55.3198      0
   914   1000 -104.1075 55.3208      0
   915   1000 -104.1103 55.3213      0
   916   1000 -104.1067 55.3233      0
   917   1000 -104.0998 55.3231      0
   918   1000 -104.0289 55.3092      0
   919   1000 -104.0292 55.3136      0
   920   1000 -104.0301 55.3161      0
   921   1000 -104.0308 55.3185      0
   922   1000 -104.0312 55.3228      0
   923   1000 -104.0325 55.3260      0
   924   1000 -104.0337 55.3306      0
   925   1000 -104.0402 55.3308      0
   926   1000 -104.0425 55.3330      0
   927   1000 -104.0414 55.3367      0
   928   1000 -104.0500 55.3325      0
   929   1000 -104.0363 55.3406      0
   930   1000 -104.0419 55.3406      0
   931   1000 -104.0458 55.3409      0
   932   1000 -104.0509 55.3402      0
   933   1000 -104.0492 55.3386      0
   934   1000 -104.0471 55.3362      0
   935   1000 -104.0531 55.3358      0
   936   1000 -104.0549 55.3321      0
   937   1000 -104.0506 55.3298      0
   938   1000 -104.0619 55.3316      0
   939   1000 -104.0644 55.3288      0
   940   1000 -104.0706 55.3283      0
   941   1000 -104.0718 55.3303      0
   942   1000 -104.0666 55.3307      0
   943   1000 -104.0595 55.3351      0
   944   1000 -104.0617 55.3393      0
   945   1000 -104.0357 55.3372      0
   946   1000 -104.0350 55.3355      0
   947   1000 -104.0322 55.3353      0
   948   1000 -104.0338 55.3331      0
   949   1000 -104.0783 55.3289      0
   950   1000 -104.0798 55.3336      0
   951   1000 -104.0804 55.3372      0
   952   1000 -104.0899 55.3370      0
   953   1000 -104.0935 55.3356      0
   954   1000 -104.0860 55.3330      0
   955   1000 -104.0871 55.3294      0
   956   1000 -104.0918 55.3291      0
   957   1000 -104.0958 55.3304      0
   958   1000 -104.0994 55.3301      0
   959   1000 -104.0998 55.3315      0
   960   1000 -104.0960 55.3314      0
   961   1000 -104.0925 55.3326      0
   962   1000 -104.0964 55.3330      0
   963   1000 -104.0974 55.3361      0
   964   1000 -104.1008 55.3353      0
   965   1000 -104.1003 55.3330      0
   966   1000 -104.1051 55.3352      0
   967   1000 -104.1038 55.3314      0
   968   1000 -104.1133 55.3364      0
   969   1000 -104.1100 55.3316      0
   970   1000 -104.1103 55.3348      0
   971   1000 -104.1083 55.3267      0
   972   1000 -104.1029 55.3277      0
   973   1000 -104.0991 55.3279      0
   974   1000 -104.0951 55.3271      0
   975   1000 -104.0725 55.3342      0
   976   1000 -104.0675 55.3345      0
   977   1000 -104.0743 55.3401      0
   978   1000 -104.0726 55.3440      0
   979   1000 -104.0483 55.3444      0
   980   1000 -104.0424 55.3453      0
   981   1000 -104.0388 55.3457      0
   982   1000 -104.0351 55.3448      0
   983   1000 -104.0357 55.3504      0
   984   1000 -104.0392 55.3482      0
   985   1000 -104.0433 55.3499      0
   986   1000 -104.0476 55.3475      0
   987   1000 -104.0455 55.3525      0
   988   1000 -104.0428 55.3576      0
   989   1000 -104.0400 55.3640      0
   990   1000 -104.0454 55.3588      0
   991   1000 -104.0491 55.3574      0
   992   1000 -104.0537 55.3505      0
   993   1000 -104.0458 55.3634      0
   994   1000 -104.0590 55.3638      0
   995   1000 -104.0522 55.3609      0
   996   1000 -104.0559 55.3445      0
   997   1000 -104.0661 55.3447      0
   998   1000 -104.0677 55.3516      0
   999   1000 -104.0760 55.3589      0
  1000   1000 -104.0945 55.3422      0
  1001   1000 -104.0952 55.3444      0
  1002   1000 -104.0963 55.3485      0
  1003   1000 -104.1067 55.3556      0
  1004   1000 -104.1068 55.3505      0
  1005   1000 -104.1006 55.3495      0
  1006   1000 -104.1054 55.3462      0
  1007   1000 -104.0986 55.3444      0
  1008   1000 -104.1048 55.3411      0
  1009   1000 -104.0885 55.3413      0
  1010   1000 -104.0837 55.3435      0
  1011   1000 -104.0916 55.3447      0
  1012   1000 -104.0834 55.3479      0
  1013   1000 -104.0917 55.3468      0
  1014   1000 -104.0901 55.3498      0
  1015   1000 -104.0810 55.3511      0
  1016   1000 -104.0905 55.3533      0
  1017   1000 -104.1051 55.3620      0
  1018   1000 -104.0959 55.3635      0
  1019   1000 -104.0864 55.3638      0
  1020   1000 -104.1157 55.3630      0
  1021   1000 -104.1209 55.3608      0
  1022   1000 -104.1226 55.3578      0
  1023   1000 -104.1219 55.3553      0
  1024   1000 -104.1171 55.3556      0
  1025   1000 -104.1146 55.3578      0
  1026   1000 -104.1211 55.3532      0
  1027   1000 -104.1235 55.3515      0
  1028   1000 -104.1224 55.3479      0
  1029   1000 -104.1188 55.3487      0
  1030   1000 -104.1115 55.3493      0
  1031   1000 -104.1109 55.3440      0
  1032   1000 -104.1101 55.3403      0
  1033   1000 -104.1160 55.3437      0
  1034   1000 -104.1213 55.3437      0
  1035   1000 -104.1145 55.3396      0
  1036   1000 -104.1199 55.3377      0
  1037   1000 -104.1352 55.2023      0
  1038   1000 -104.1794 55.1986      0
  1039   1000 -104.2240 55.1968      0
  1040   1000 -104.2591 55.1915      0
  1041   1000 -104.3213 55.1881      0
  1042   1000 -104.2945 55.2005      0
  1043   1000 -104.2655 55.2144      0
  1044   1000 -104.2481 55.2183      0
  1045   1000 -104.2245 55.2146      0
  1046   1000 -104.2251 55.2281      0
  1047   1000 -104.1937 55.2244      0
  1048   1000 -104.1682 55.2190      0
  1049   1000 -104.1439 55.2202      0
  1050   1000 -104.1702 55.2293      0
  1051   1000 -104.1485 55.2322      0
  1052   1000 -104.1707 55.2366      0
  1053   1000 -104.1693 55.2415      0
  1054   1000 -104.1774 55.2486      0
  1055   1000 -104.1909 55.2462      0
  1056   1000 -104.1793 55.2346      0
  1057   1000 -104.2409 55.2271      0
  1058   1000 -104.2396 55.2452      0
  1059   1000 -104.2272 55.2435      0
  1060   1000 -104.2133 55.2463      0
  1061   1000 -104.2013 55.2516      0
  1062   1000 -104.2292 55.2551      0
  1063   1000 -104.2241 55.2539      0
  1064   1000 -104.2153 55.2546      0
  1065   1000 -104.2201 55.2578      0
  1066   1000 -104.2132 55.2575      0
  1067   1000 -104.2115 55.2607      0
  1068   1000 -104.2063 55.2558      0
  1069   1000 -104.2000 55.2574      0
  1070   1000 -104.1804 55.2531      0
  1071   1000 -104.1838 55.2585      0
  1072   1000 -104.1828 55.2616      0
  1073   1000 -104.1522 55.2586      0
  1074   1000 -104.1645 55.2547      0
  1075   1000 -104.1499 55.2560      0
  1076   1000 -104.1542 55.2501      0
  1077   1000 -104.1582 55.2430      0
  1078   1000 -104.1469 55.2461      0
  1079   1000 -103.9623 55.2844      0
  1080   1000 -103.9827 55.2893      0
  1081   1000 -103.9808 55.2799      0
  1082   1000 -103.9936 55.2813      0
  1083   1000 -103.9951 55.2867      0
  1084   1000 -104.0024 55.2909      0
  1085   1000 -104.0134 55.2900      0
  1086   1000 -104.0118 55.2862      0
  1087   1000 -104.0026 55.2824      0
  1088   1000 -103.9878 55.2722      0
  1089   1000 -104.0185 55.2722      0
  1090   1000 -104.0053 55.2786      0
  1091   1000 -104.0209 55.2858      0
  1092   1000 -104.0256 55.2855      0
  1093   1000 -104.0286 55.2908      0
  1094   1000 -104.0306 55.2953      0
  1095   1000 -104.0331 55.2985      0
  1096   1000 -104.0261 55.2970      0
  1097   1000 -104.0161 55.2958      0
  1098   1000 -103.9995 55.2976      0
  1099   1000 -103.9846 55.2986      0
  1100   1000 -103.9867 55.3074      0
  1101   1000 -104.0060 55.3041      0
  1102   1000 -104.0122 55.3031      0
  1103   1000 -104.0193 55.3041      0
  1104   1000 -104.0201 55.3081      0
  1105   1000 -104.0230 55.3095      0
  1106   1000 -104.0221 55.3145      0
  1107   1000 -104.0157 55.3127      0
  1108   1000 -104.0116 55.3166      0
  1109   1000 -104.0017 55.3172      0
  1110   1000 -103.9888 55.3161      0
  1111   1000 -103.9708 55.3176      0
  1112   1000 -103.9491 55.3145      0
  1113   1000 -103.9464 55.3240      0
  1114   1000 -103.9722 55.3239      0
  1115   1000 -103.9877 55.3314      0
  1116   1000 -104.0018 55.3280      0
  1117   1000 -103.9875 55.3231      0
  1118   1000 -104.0029 55.3207      0
  1119   1000 -104.0134 55.3201      0
  1120   1000 -104.0171 55.3279      0
  1121   1000 -104.0224 55.3197      0
  1122   1000 -104.0238 55.3249      0
  1123   1000 -104.0249 55.3303      0
  1124   1000 -104.0260 55.3335      0
  1125   1000 -104.0271 55.3370      0
  1126   1000 -104.0283 55.3414      0
  1127   1000 -104.0176 55.3342      0
  1128   1000 -104.0117 55.3402      0
  1129   1000 -104.0007 55.3360      0
  1130   1000 -103.9696 55.3457      0
  1131   1000 -103.9546 55.3438      0
  1132   1000 -103.9630 55.3468      0
  1133   1000 -103.9663 55.3531      0
  1134   1000 -103.9657 55.3510      0
  1135   1000 -103.9698 55.3507      0
  1136   1000 -103.9753 55.3485      0
  1137   1000 -103.9753 55.3513      0
  1138   1000 -103.9815 55.3509      0
  1139   1000 -103.9786 55.3566      0
  1140   1000 -103.9709 55.3553      0
  1141   1000 -103.9679 55.3565      0
  1142   1000 -104.0054 55.3552      0
  1143   1000 -104.0039 55.3484      0
  1144   1000 -104.0271 55.3587      0
  1145   1000 -104.0223 55.3537      0
  1146   1000 -104.0312 55.3495      0
  1147   1000 -104.0310 55.3457      0
  1148   1000 -104.0223 55.3474      0
  1149   1000 -104.0296 55.3639      0
  1150   1000 -104.0061 55.3651      0
  1151   1000 -103.9828 55.3658      0
  1152   1000 -103.9839 55.3871      0
  1153   1000 -104.0252 55.3866      0
